Date,Open,High,Low,Close,Adj Close,Volume
2016-05-10,14.400000,15.650000,14.400000,15.550000,12.687676,2551700
2016-05-11,15.880000,15.880000,14.940000,15.000000,12.238914,3061600
2016-05-12,15.030000,16.070000,15.030000,15.850000,12.932455,1176600
2016-05-13,15.910000,15.910000,15.340000,15.550000,12.687676,1329500
2016-05-16,15.380000,15.790000,15.060000,15.170000,12.377623,1446700
2016-05-17,15.370000,15.420000,14.950000,15.270000,12.459216,1451200
2016-05-18,15.070000,16.219999,15.050000,15.900000,12.973250,2126500
2016-05-19,15.880000,16.820000,15.590000,16.760000,13.674949,2627600
2016-05-20,16.750000,16.750000,16.320000,16.410000,13.389375,2347700
2016-05-23,16.129999,16.799999,15.840000,15.870000,12.948772,1239400
2016-05-24,15.960000,16.500000,15.960000,16.120001,13.152755,759100
2016-05-25,16.350000,16.969999,16.299999,16.299999,13.299622,6385700
2016-05-27,16.299999,16.540001,14.680000,15.150000,12.361305,2531000
2016-05-30,15.150000,15.910000,15.020000,15.750000,12.850862,1062500
2016-05-31,15.700000,16.010000,15.250000,15.250000,12.442898,2573800
2016-06-01,15.180000,16.360001,15.150000,16.340000,13.332259,1927500
2016-06-02,16.340000,16.680000,15.970000,16.420000,13.397533,1447800
2016-06-03,16.400000,16.980000,16.299999,16.490000,13.454648,1707900
2016-06-06,16.709999,17.000000,16.260000,16.840000,13.740222,653700
2016-06-07,16.799999,17.459999,16.600000,17.389999,14.188982,2123400
2016-06-08,17.450001,18.110001,17.389999,17.910000,14.613264,1986800
2016-06-09,17.910000,17.940001,17.320000,17.700001,14.441920,868100
2016-06-10,17.590000,17.590000,16.889999,17.000000,13.870770,1105500
2016-06-13,16.750000,17.260000,16.600000,17.250000,14.074752,1066400
2016-06-14,17.250000,17.400000,16.059999,16.490000,13.454648,2176000
2016-06-15,16.629999,17.520000,16.510000,17.360001,14.164505,1977100
2016-06-16,17.320000,18.190001,17.030001,18.120001,14.784611,2111900
2016-06-17,18.150000,18.770000,17.709999,17.820000,14.539833,1472000
2016-06-20,17.990000,18.840000,17.990000,18.190001,14.841724,2891500
2016-06-21,18.200001,18.780001,17.650000,17.650000,14.401122,2278600
2016-06-22,17.650000,18.760000,17.650000,18.400000,15.013069,1901100
2016-06-23,18.600000,18.840000,18.170000,18.840000,15.372076,1383000
2016-06-24,18.000000,18.420000,17.650000,18.350000,14.972274,1044500
2016-06-27,18.230000,18.770000,18.070000,18.600000,15.176256,1349100
2016-06-28,18.900000,18.900000,17.840000,18.129999,14.792769,2124400
2016-06-29,18.250000,18.490000,18.070000,18.070000,14.743812,2044800
2016-06-30,18.070000,18.820000,18.000000,18.610001,15.184416,2268600
2016-07-01,18.490000,18.690001,17.860001,17.860001,14.572468,2421900
2016-07-04,17.910000,18.200001,17.870001,18.129999,14.792769,883700
2016-07-05,18.190001,18.459999,17.600000,17.709999,14.450079,2499500
2016-07-06,17.719999,18.090000,17.469999,18.000000,14.686697,2338900
2016-07-07,17.900000,18.639999,17.770000,18.370001,14.988594,2631200
2016-07-08,18.580000,19.469999,18.500000,19.350000,15.788198,4571400
2016-07-11,19.469999,19.879999,19.469999,19.760000,16.122728,2376000
2016-07-12,19.950001,20.350000,19.799999,20.059999,16.367510,2886600
2016-07-13,20.120001,20.770000,19.780001,20.610001,16.816269,1946900
2016-07-14,20.900000,21.120001,20.320000,20.389999,16.636763,2532600
2016-07-15,20.219999,20.639999,19.730000,20.639999,16.840746,2086200
2016-07-18,20.770000,22.139999,19.930000,21.350000,17.420055,3861000
2016-07-19,21.559999,22.780001,21.559999,21.900000,17.868816,2912500
2016-07-20,21.900000,21.900000,21.059999,21.330000,17.403740,2285700
2016-07-21,21.299999,22.340000,21.200001,21.629999,17.648516,4502200
2016-07-22,21.049999,21.500000,20.370001,21.420000,17.477171,2605200
2016-07-25,21.129999,21.860001,20.959999,21.730000,17.730108,1422700
2016-07-26,21.770000,22.010000,21.610001,21.900000,17.868816,2989900
2016-07-27,21.940001,21.990000,21.170000,21.299999,17.379257,2658200
2016-07-28,21.200001,21.280001,20.740000,21.000000,17.134481,2007700
2016-07-29,20.730000,21.520000,20.730000,21.500000,17.542442,2123100
2016-08-01,21.670000,21.809999,21.320000,21.700001,17.705631,1342100
2016-08-02,21.420000,21.900000,20.760000,21.340000,17.411896,2057100
2016-08-03,20.920000,21.400000,20.780001,21.150000,17.256870,1849000
2016-08-04,21.450001,21.450001,20.730000,20.830000,16.995773,1190200
2016-08-05,20.760000,21.340000,20.730000,20.850000,17.012091,2142600
2016-08-08,20.790001,20.790001,20.160000,20.160000,16.449102,1705000
2016-08-09,20.139999,20.879999,20.100000,20.820000,16.987614,2439800
2016-08-10,21.030001,21.400000,21.030001,21.370001,17.436377,1181900
2016-08-11,21.350000,21.620001,20.790001,21.480000,17.526125,1991000
2016-08-12,21.480000,21.590000,21.180000,21.590000,17.615879,847300
2016-08-15,21.600000,21.990000,21.420000,21.799999,17.787222,1106200
2016-08-16,21.590000,22.549999,21.590000,22.500000,18.358372,1795300
2016-08-17,22.480000,23.590000,22.190001,23.480000,19.157982,2092100
2016-08-18,23.200001,23.260000,22.670000,22.799999,18.603151,2345700
2016-08-19,22.750000,23.170000,22.629999,22.900000,18.684746,977100
2016-08-22,22.799999,23.030001,22.690001,22.920000,18.701063,915300
2016-08-23,22.900000,23.150000,22.170000,22.200001,18.113596,624700
2016-08-24,22.020000,23.129999,21.830000,22.650000,18.480762,984400
2016-08-25,22.790001,22.799999,21.559999,21.950001,17.909615,933900
2016-08-26,21.840000,22.780001,21.799999,21.930000,17.893293,923400
2016-08-29,22.120001,23.000000,21.799999,22.629999,18.464443,930600
2016-08-30,22.750000,22.770000,22.320000,22.629999,18.464443,804900
